,object_id,taxonomy,name
4431,12793,event,Divorce
4434,12799,event,TV Appearance
4436,12804,event,Nomination
4443,12817,event,Birth
4451,12821,event,TV Appearance
4455,12822,event,Interview
4459,12826,event,Music Performance
4460,12826,event,TV Appearance
4464,12831,event,Music Performance
4465,12831,event,TV Appearance
4469,12839,event,Magazine Cover
4473,12845,event,TV Appearance
4476,12849,event,TV Appearance
4480,12856,event,Makes Statement
4482,12857,event,Makes Statement
4484,12858,event,Nomination
4487,12862,event,Interview
4495,12870,event,Announcement
4497,12875,event,Book
4499,12880,event,Book
4501,12882,event,Divorce
4505,12889,event,Emmy
4517,12895,event,Interview
4520,12899,event,Announcement
4531,12912,event,Rehab
4535,12917,event,Film Appearance
4536,12917,event,TV Appearance
4539,12920,event,TV Appearance
4541,12921,event,TV Appearance
4544,12939,event,Announcement
4548,12942,event,Interview
4552,12945,event,Breakup
4559,12956,event,TV Appearance
4562,12961,event,TV Appearance
4565,12963,event,Arrest
4567,12965,event,TV Appearance
4573,12971,event,Film Appearance
4575,12973,event,Birth
4578,12974,event,TV Appearance
4582,12978,event,TV Appearance
4584,12979,event,Film Appearance
4586,12981,event,Film Appearance
4588,12982,event,Film Appearance
4590,12983,event,Film Appearance
4592,12984,event,Film Appearance
4594,12985,event,TV Appearance
4596,12986,event,Film Appearance
4598,12987,event,Makes Statement
4602,12994,event,Makes Statement
4606,13002,event,Announcement
4608,13003,event,Birth
4612,13005,event,Band Formed
4615,13008,event,Joins Band
4618,13010,event,Marriage
4621,13013,event,Film Appearance
4625,13014,event,Divorce
4627,13015,event,Birth
4634,13020,event,Directs
4643,13027,event,Birth
4647,13032,event,Breakup
4654,13037,event,Romance
4661,13048,event,Fired
4668,13052,event,Announcement
4673,13060,event,Hospital
4675,13061,event,Funeral
4678,13066,event,Book
4680,13071,event,Book Reading
4682,13072,event,Book
4684,13075,event,Book
4686,13077,event,Book
4688,13080,event,Book
4690,13083,event,Book
4693,13085,event,Book
4695,13087,event,Birth
4697,13090,event,Film Appearance
4699,13091,event,Book
4701,13093,event,Book
4703,13098,event,Book Reading
4705,13099,event,Book
4709,13105,event,Graduation
4714,13112,event,Divorce
4717,13113,event,Marriage
4719,13115,event,TV Appearance
4721,13119,event,Magazine Cover
4728,13128,event,Announcement
4730,13129,event,Directs
4731,13129,event,Film Appearance
4735,13133,event,Makes Statement
4736,13133,event,Announcement
4740,13137,event,Hired
4742,13138,event,Announcement
4744,13139,event,Casting
4746,13143,event,Book
4748,13146,event,Writes Article
4751,13149,event,Hired
4757,13157,event,Film Appearance
4759,13158,event,Film Appearance
4761,13159,event,TV Appearance
4763,13160,event,TV Appearance
4765,13161,event,TV Appearance
4768,13162,event,Announcement
4771,13165,event,Announcement
4776,13169,event,Death
4788,13190,event,Music Performance
4792,13204,event,Announcement
4807,13236,event,Retirement
4811,13244,event,Announcement
4814,13246,event,Announcement
4817,13248,event,Announcement
4821,13250,event,Birth
4831,13266,event,Arrest
4833,13267,event,Founding
4843,13279,event,Judgement
4847,13294,event,Birth
4859,13301,event,Grammy
4864,13304,event,Grammy
4867,13314,event,Music Performance
4868,13314,event,TV Appearance
4870,13318,event,Music Performance
4871,13318,event,TV Appearance
4874,13323,event,Music Performance
4875,13323,event,TV Appearance
4877,13326,event,Interview
4879,13327,event,Music Performance
4880,13327,event,TV Appearance
4886,13340,event,Acquisition
4889,13341,event,Book
4898,13347,event,Graduation
4903,13349,event,Graduation
4909,13353,event,Hired
4926,13372,event,Death
4932,13379,event,Death
4937,13406,event,Donation
4943,13413,event,Directs
4947,13420,event,Terror Incident
4950,13423,event,Cameo/Guest Appearance
4952,13430,event,Fundraising
4954,13431,event,Product Release
4969,13446,event,Announcement
4971,13448,event,Interview
4975,13453,event,Gives Talk
4977,13455,event,Produces
4985,13460,event,Announcement
4994,13472,event,Produces
4996,13478,event,Arrest
5002,13485,event,Music Performance
5003,13485,event,TV Appearance
5005,13492,event,Leaves Military
5009,13495,event,Announcement
5011,13496,event,Interview
5013,13497,event,Interview
5020,13507,event,Grammy
5022,13508,event,Grammy
5024,13510,event,Grammy
5026,13511,event,Book
5028,13513,event,Book
5035,13524,event,Divorce
5039,13526,event,Acquisition
5041,13527,event,Hired
5043,13528,event,Hired
5046,13530,event,Donation
5049,13532,event,Graduation
5052,13540,event,Death
5053,13540,event,Death Count
5056,13542,event,Nomination
5058,13543,event,Nomination
5062,13545,event,Military Action
5066,13547,event,Military Action
5068,13548,event,Gives Talk
5074,13558,event,Founding
5082,13563,event,Design Change
5086,13564,event,Board Change
5104,13592,event,Military Action
5107,13596,event,Terror Incident
5112,13606,event,Military Action
5116,13609,event,Military Action
5120,13611,event,Terror Incident
5125,13620,event,Nomination
5129,13631,event,Makes Statement
5133,13642,event,Book
5136,13647,event,Birth
5138,13650,event,Birth
5140,13653,event,Birth
5144,13660,event,Founding
5146,13661,event,Founding
5148,13662,event,Closure
5151,13663,event,Founding
5154,13664,event,Founding
5158,13668,event,Announcement
5162,13683,event,Announcement
5168,13685,event,Acquisition
5170,13688,event,Hired
5172,13689,event,Death
5173,13689,event,Death Count
5182,13694,event,Death
5193,13708,event,Announcement
5196,13711,event,Announcement
5201,13714,event,Marriage
5203,13715,event,Birth
5205,13716,event,Accusation
5210,13719,event,Divorce
5225,13742,event,Home purchase/sale
5228,13751,event,Film Appearance
5231,13753,event,Romance
5235,13755,event,Engagement
5245,13775,event,Birth
5251,13781,event,Announcement
5257,13784,event,Accusation
5280,13799,event,Magazine Cover
5286,13803,event,Interview
5287,13803,event,Magazine Cover
5290,13805,event,Magazine Cover
5292,13807,event,Interview
5293,13807,event,Magazine Cover
5295,13812,event,Magazine Cover
5297,13815,event,Interview
5298,13815,event,Magazine Cover
5301,13818,event,Plea hearing
5304,13819,event,Announcement
5306,13820,event,Marriage
5310,13825,event,Divorce
5312,13826,event,Judgement
5314,13829,event,Makes Statement
5322,13840,event,Hospital
5324,13841,event,Book
5330,13851,event,Interview
5334,13858,event,Birth
5337,13884,event,Joins Team
5340,13886,event,Writes Article
5345,13891,event,Board Change
5348,13892,event,Marriage
5351,13894,event,Donation
5353,13896,event,Writes Article
5355,13916,event,Book
5357,13919,event,Book
5359,13921,event,Book
5361,13923,event,Book
5363,13925,event,Book
5365,13928,event,Book
5367,13930,event,Book
5371,13937,event,Birth
5373,13938,event,Birth
5375,13939,event,Birth
5377,13940,event,TV Appearance
5379,13941,event,TV Appearance
5381,13942,event,TV Appearance
5383,13943,event,TV Appearance
5385,13944,event,TV Appearance
5388,13945,event,Announcement
5393,13955,event,Announcement
5397,13958,event,Founding
5399,13962,event,Fired
5401,13964,event,Film Appearance
5403,13965,event,Film Appearance
5405,13966,event,Film Appearance
5407,13968,event,Film Appearance
5408,13968,event,TV Appearance
5415,13976,event,Founding
5419,13982,event,Announcement
5421,13984,event,Death
5425,13985,event,Product Release
5434,13988,event,Acquisition
5440,13991,event,Donation
5442,13992,event,Announcement
5446,14006,event,Birth
5449,14011,event,Rehab
5453,14013,event,Terror Incident
5459,14046,event,Magazine Cover
5465,14054,event,Announcement
5476,14076,event,Makes Statement
5508,14155,event,Announcement
5511,14159,event,Announcement
5514,14164,event,Birth
5515,14164,event,Announcement
5517,14167,event,Makes Statement
5526,14180,event,Apology
5529,14183,event,TV Appearance
5531,14184,event,Announcement
5535,14185,event,Interview
5546,14191,event,Founding
5557,14206,event,Interview
5559,14209,event,Judgement
5565,14211,event,Ad Appearance
5568,14213,event,Ad Appearance
5571,14214,event,Ad Appearance
5574,14215,event,Ad Appearance
5578,14226,event,Announcement
5581,14228,event,Announcement
5585,14230,event,Announcement
5597,14247,event,Terror Incident
5599,14248,event,Announcement
5602,14262,event,Album Release
5604,14264,event,Album Release
5606,14267,event,Album Release
5609,14269,event,Album Release
5611,14276,event,Announcement
5614,14278,event,Announcement
5619,14285,event,Acquisition
5623,14292,event,Film Appearance
5626,14297,event,Announcement
5631,14300,event,Resignation
5634,14301,event,Marriage
5636,14303,event,Attends College
5638,14305,event,Attends College
5640,14306,event,Graduation
5643,14309,event,Divorce
5651,14317,event,Marriage
5676,14335,event,Announcement
5679,14337,event,Announcement
5681,14340,event,Announcement
5683,14341,event,Single Release
5685,14343,event,Product Release
5688,14347,event,Product Release
5691,14349,event,Product Release
5693,14351,event,Album Release
5695,14353,event,Single Release
5697,14356,event,Announcement
5700,14357,event,Announcement
5702,14358,event,Single Release
5704,14360,event,Hired
5708,14367,event,Magazine Cover
5710,14370,event,Interview
5711,14370,event,Magazine Cover
5713,14372,event,Interview
5714,14372,event,Magazine Cover
5717,14374,event,Music Performance
5718,14374,event,TV Appearance
5721,14377,event,Quits Job
5725,14382,event,Music Performance
5726,14382,event,TV Appearance
5733,14389,event,TV Appearance
5734,14389,event,Interview
5746,14399,event,Makes Statement
5748,14400,event,TV Appearance
5753,14407,event,Makes Statement
5758,14410,event,Donation
5761,14413,event,Film Appearance
5765,14417,event,Film Appearance
5769,14419,event,Film Appearance
5774,14424,event,Film Appearance
5776,14425,event,Interview
5778,14429,event,Film Appearance
5780,14430,event,Interview
5782,14432,event,Film Appearance
5787,14453,event,Announcement
5790,14454,event,Announcement
5794,14458,event,Announcement
5796,14459,event,Announcement
5798,14463,event,Film Appearance
5800,14465,event,Announcement
5802,14466,event,Film Appearance
5804,14467,event,Film Appearance
5806,14469,event,Film Appearance
5809,14471,event,Film Appearance
5811,14472,event,Book
5813,14474,event,TV Appearance
5815,14475,event,Announcement
5817,14476,event,Film Appearance
5819,14477,event,TV Appearance
5820,14477,event,Cameo/Guest Appearance
5824,14481,event,Film Appearance
5826,14482,event,Book
5828,14484,event,Book
5830,14485,event,Announcement
5832,14488,event,Donation
5838,14502,event,TV Appearance
5840,14503,event,TV Appearance
5843,14505,event,Film Appearance
5844,14505,event,Cameo/Guest Appearance
5846,14507,event,TV Appearance
5849,14509,event,TV Appearance
5851,14511,event,TV Appearance
5853,14512,event,Book
5855,14514,event,Book
5857,14516,event,Book
5862,14523,event,TV Appearance
5863,14523,event,Cameo/Guest Appearance
5866,14524,event,TV Appearance
5867,14524,event,Cameo/Guest Appearance
5875,14531,event,Book
5878,14535,event,Book
5880,14537,event,Book
5882,14540,event,Announcement
5885,14556,event,Acquisition
5887,14557,event,Graduation
5890,14562,event,Announcement
5892,14572,event,Announcement
5894,14573,event,Announcement
5897,14574,event,Announcement
5898,14575,event,Resignation
5901,14582,event,Judgement
5904,14585,event,Announcement
5907,14589,event,Music Performance
5908,14589,event,TV Appearance
5910,14591,event,Music Performance
5911,14591,event,TV Appearance
5918,14602,event,Book
5920,14609,event,Announcement
5927,14619,event,Band Formed
5930,14620,event,Announcement
5933,14623,event,Announcement
5935,14625,event,Birth
5942,14636,event,Birth
5954,14652,event,Announcement
5958,14657,event,Product Release
5961,14659,event,Product Release
5964,14660,event,Quits Job
5967,14664,event,Product Release
5972,14670,event,Kidnapped
5978,14673,event,Tribute
5984,14682,event,Announcement
5986,14683,event,Announcement
5989,14686,event,Film Appearance
5991,14687,event,Announcement
5994,14691,event,Announcement
5996,14693,event,Announcement
5999,14694,event,Announcement
6000,14694,event,Military Action
6003,14695,event,Announcement
6006,14702,event,Announcement
6008,14704,event,Makes Statement
6010,14707,event,Announcement
6013,14710,event,Announcement
6015,14712,event,Judgement
6017,14713,event,Judgement
6019,14714,event,Apology
6021,14715,event,Announcement
6023,14717,event,Announcement
6025,14718,event,Announcement
6027,14720,event,Announcement
6034,14735,event,Political Endorsement
6036,14736,event,Political Endorsement
6038,14737,event,TV Appearance
6042,14747,event,TV Appearance
6046,14751,event,Illness
6061,14774,event,Military Action
6063,14775,event,Announcement
6065,14777,event,Announcement
6068,14778,event,Announcement
6070,14781,event,Interview
6073,14784,event,Announcement
6075,14785,event,Birth
6077,14786,event,Birth
6079,14787,event,Announcement
6082,14789,event,Interview
6085,14791,event,Interview
6087,14792,event,Announcement
6091,14796,event,Announcement
6095,14798,event,Announcement
6097,14799,event,Announcement
6102,14801,event,Announcement
6104,14812,event,Arrest
6106,14822,event,Birth
6108,14826,event,Film Appearance
6111,14829,event,Announcement
6113,14830,event,Announcement
6118,14838,event,Announcement
6122,14842,event,Play/Show Appearance
6124,14844,event,Nomination
6126,14845,event,TV Appearance
6128,14846,event,Film Appearance
6135,14850,event,Makes Statement
6140,14853,event,Product Release
6146,14858,event,Death
6148,14859,event,Death
6149,14859,event,Death Count
6152,14861,event,Product Release
6154,14862,event,Illness
6156,14863,event,Recall
6158,14864,event,Arrest
6162,14870,event,Announcement
6165,14871,event,Announcement
6167,14872,event,Judgement
6172,14877,event,Funeral
6175,14879,event,Birth
6177,14880,event,Birth
6179,14881,event,Birth
6182,14883,event,Graduation
6184,14884,event,TV Appearance
6186,14885,event,Film Appearance
6189,14888,event,Emmy
6191,14891,event,Judgement
6193,14892,event,Announcement
6195,14893,event,Announcement
6197,14894,event,Announcement
6199,14896,event,Film Appearance
6201,14897,event,TV Appearance
6203,14911,event,TV Appearance
6205,14914,event,Announcement
6207,14917,event,Film Appearance
6209,14918,event,Arrest
6211,14921,event,Announcement
6213,14922,event,Play/Show Appearance
6214,14922,event,Announcement
6216,14926,event,Music Performance
6217,14926,event,TV Appearance
6219,14927,event,Music Performance
6220,14927,event,TV Appearance
6224,14931,event,Announcement
6226,14933,event,Makes Statement
6231,14949,event,Fired
6232,14949,event,Interview
6235,14950,event,Fundraising
6247,14955,event,Death
6249,14956,event,Announcement
6256,14959,event,Retirement
6261,14962,event,Retirement
6264,14966,event,Announcement
6269,14971,event,Death
6271,14972,event,Announcement
6273,14976,event,Announcement
6275,14978,event,Hosts Show
6279,14981,event,Breakup
6281,14983,event,Film Appearance
6284,14986,event,Film Appearance
6288,14987,event,Film Appearance
6290,15001,event,Announcement
6293,15009,event,Death
6298,15015,event,Product Release
6302,15017,event,Interview
6314,15025,event,Product Release
6318,15031,event,Announces Tour
6320,15036,event,Ad Appearance
6322,15037,event,Interview
6323,15037,event,Magazine Cover
6326,15042,event,TV Appearance
6328,15045,event,Announcement
6330,15046,event,Announcement
6332,15047,event,Announcement
6334,15048,event,Announcement
6339,15053,event,Announcement
6342,15055,event,Judgement
6345,15057,event,Accusation
6347,15060,event,Directs
6349,15064,event,Apology
6351,15066,event,Retirement
6352,15066,event,Announcement
6356,15069,event,TV Appearance
6358,15071,event,TV Appearance
6360,15072,event,Announcement
6362,15074,event,Judgement
6370,15081,event,Interview
6373,15082,event,Romance
6375,15085,event,Recall
6379,15086,event,Interview
6382,15087,event,Interview
6385,15088,event,Interview
6388,15089,event,Interview
6390,15090,event,Announcement
6392,15091,event,Announcement
6397,15096,event,Interview
6403,15104,event,Announcement
