"802","15037","Magazine article"
"803","16494","Magazine article"
"804","16770","Magazine article"
"805","17123","Magazine article"
"806","17584","Magazine article"
"807","18037","Magazine article"
"808","4038","Criticism"
"809","5553","Criticism"
"810","6916","Criticism"
"811","7097","Criticism"
"812","7876","Criticism"
"813","8103","Criticism"
"814","8109","Criticism"
"815","4054","Rebuttal"
"816","5555","Rebuttal"
"817","5606","Rebuttal"
"818","6916","Rebuttal"
"819","7020","Rebuttal"
"820","7097","Rebuttal"
"821","8114","Rebuttal"
"822","8730","Rebuttal"
"823","10465","Rebuttal"
"824","4216","Product Redesign"
"825","4252","Statement"
"826","10523","Statement"
"827","11292","Statement"
"828","11644","Statement"
"829","12667","Statement"
"830","12674","Statement"
"831","12683","Statement"
"832","12690","Statement"
"833","12693","Statement"
"834","12703","Statement"
"835","12856","Statement"
"836","12857","Statement"
"837","12987","Statement"
"838","14399","Statement"
"839","14407","Statement"
"840","14704","Statement"
"841","16755","Statement"
"842","16756","Statement"
"843","17106","Statement"
"844","17116","Statement"
"845","17339","Statement"
"846","17347","Statement"
"847","18252","Statement"
"848","18984","Statement"
"849","20486","Statement"
"850","23324","Statement"
"851","24582","Statement"
"852","4308","Government filing"
"853","4313","Immigrates"
"854","4320","Joins Company"
"855","4319","Oscars"
"856","19379","Oscars"
"857","23848","Oscars"
"858","4319","Party"
"859","42089","Party"
"860","4359","Divorce"
"861","4362","Divorce"
"862","6837","Divorce"
"863","9041","Divorce"
"864","9048","Divorce"
"865","11129","Divorce"
"866","11360","Divorce"
"867","12003","Divorce"
"868","12013","Divorce"
"869","12684","Divorce"
"870","12793","Divorce"
"871","12882","Divorce"
"872","13014","Divorce"
"873","13112","Divorce"
"874","13719","Divorce"
"875","14309","Divorce"
"876","15609","Divorce"
"877","15787","Divorce"
"878","15849","Divorce"
"879","16168","Divorce"
"880","16902","Divorce"
"881","18128","Divorce"
"882","18283","Divorce"
"883","18739","Divorce"
"884","19048","Divorce"
"885","19332","Divorce"
"886","28708","Divorce"
"887","29741","Divorce"
"888","48147","Divorce"
"889","48150","Divorce"
"890","54313","Divorce"
"891","54374","Divorce"
"892","4340","Legal filing"
"893","13273","Legal filing"
"894","13281","Legal filing"
"895","14050","Legal filing"
"896","25013","Legal filing"
"897","4403","Partnership"
"898","11502","Partnership"
"899","13673","Partnership"
"900","14201","Partnership"
"901","18225","Partnership"
"902","18382","Partnership"
"903","18421","Partnership"
"904","27872","Partnership"
"905","52386","Partnership"
"906","4419","Protest"
"907","7210","Protest"
"908","8198","Protest"
"909","8690","Protest"
"910","11227","Protest"
"911","13166","Protest"
"912","13795","Protest"
"913","16353","Protest"
"914","28104","Protest"
"915","60974","Protest"
"916","4390","Resignation"
"917","14300","Resignation"
"918","14575","Resignation"
"919","20147","Resignation"
"920","4434","Business closure"
"921","13662","Business closure"
"922","47847","Business closure"
"923","4436","Survey"
"924","4429","Presentation"
"925","4444","Business Plan"
"926","4459","Lawsuit"
"927","4607","Lawsuit"
"928","7943","Lawsuit"
"929","8194","Lawsuit"
"930","13722","Lawsuit"
"931","14379","Lawsuit"
"932","14385","Lawsuit"
"933","14519","Lawsuit"
"934","14595","Lawsuit"
"935","14596","Lawsuit"
"936","14597","Lawsuit"
"937","15674","Lawsuit"
"938","16009","Lawsuit"
"939","16410","Lawsuit"
"940","16434","Lawsuit"
"941","16538","Lawsuit"
"942","16970","Lawsuit"
"943","17540","Lawsuit"
"944","17841","Lawsuit"
"945","17899","Lawsuit"
"946","18205","Lawsuit"
"947","18207","Lawsuit"
"948","18468","Lawsuit"
"949","19099","Lawsuit"
"950","19170","Lawsuit"
"951","45670","Lawsuit"
"952","50102","Lawsuit"
"953","53317","Lawsuit"
"954","60294","Lawsuit"
"955","4462","Warrant"
"956","11904","Warrant"
"957","11909","Warrant"
"958","11914","Warrant"
"959","4518","Land purchase"
"960","4532","Bankruptcy filing"
"961","4544","Legal ruling"
"962","4680","Legal ruling"
"963","13279","Legal ruling"
"964","4697","President's comment"
"965","12866","President's comment"
"966","4691","Shooting"
"967","7393","Shooting"
"968","8467","Shooting"
"969","10855","Shooting"
"970","10856","Shooting"
"971","11137","Shooting"
"972","11146","Shooting"
"973","11184","Shooting"
"974","11198","Shooting"
"975","11200","Shooting"
"976","11291","Shooting"
"977","12496","Shooting"
"978","14049","Shooting"
"979","18179","Shooting"
"980","4773","Joins Army"
"981","4775","Suicide"
"982","29907","Suicide"
"983","32584","Suicide"
"984","32589","Suicide"
"985","32593","Suicide"
"986","32597","Suicide"
"987","32607","Suicide"
"988","32620","Suicide"
"989","32630","Suicide"
"990","32638","Suicide"
"991","43088","Suicide"
"992","47064","Suicide"
"993","54329","Suicide"
"994","4966","Changes country"
"995","4975","Changes country"
"996","5021","Changes country"
"997","4970","Property Sale"
"998","19968","Property Sale"
"999","4981","Funding"
"1000","12236","Funding"
"1001","12753","Funding"
"1002","5000","Fraud"
"1003","11881","Fraud"
"1004","20588","Fraud"
"1005","5023","Arrest"
"1006","7327","Arrest"
"1007","7393","Arrest"
"1008","7690","Arrest"
"1009","8488","Arrest"
"1010","8722","Arrest"
"1011","10206","Arrest"
"1012","11133","Arrest"
"1013","11275","Arrest"
"1014","11629","Arrest"
"1015","13266","Arrest"
"1016","14864","Arrest"
"1017","15823","Arrest"
"1018","16028","Arrest"
"1019","16043","Arrest"
"1020","16079","Arrest"
"1021","17352","Arrest"
"1022","29380","Arrest"
"1023","47092","Arrest"
"1024","5030","vacation"
"1025","11880","vacation"
"1026","29778","vacation"
"1027","5184","Campaign"
"1028","20181","Campaign"
"1029","10580","Signing"
"1030","27842","Signing"
"1031","5211","NCAA"
"1032","5208","NCAA signing"
"1033","5247","sports"
"1034","10477","sports"
"1035","16125","sports"
"1036","17018","sports"
"1037","18160","sports"
"1038","18500","sports"
"1039","18981","sports"
"1040","20412","sports"
"1041","20416","sports"
"1042","28584","sports"
